id,ders_tderslerid,ogrenci_tkullanicilarid,vize,final,harf,DersID,bolum_tbolumlerid,adi_x,teori,uygulama,akts,KullaniciID,adi_y,soyadi,eposta,ceptel,dogumtarihi,dogumyeri_tilcelerid,cinsiyet,tckimlikno,kangrubu_tkangruplariid
728,156,2439,8.0,23.0,,156,178,İngilizce,4,0,4,2439,Duygu,ÖZEL,duygu.özel38@gmail.com,5538314646,1994-06-11,34,False,94139200504,2
729,43,6590,90.0,37.0,,43,63,Türk Dili,4,0,4,6590,Ezgi,ABUDUREXITI,ezgi.abudurexıtı91@gmail.com,5581012528,1981-05-03,34,False,79205093278,0
730,95,6590,15.0,29.0,,95,63,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6590,Ezgi,ABUDUREXITI,ezgi.abudurexıtı91@gmail.com,5581012528,1981-05-03,34,False,79205093278,0
731,147,6590,39.0,34.0,,147,63,İngilizce,4,0,4,6590,Ezgi,ABUDUREXITI,ezgi.abudurexıtı91@gmail.com,5581012528,1981-05-03,34,False,79205093278,0
732,2,6475,27.0,21.0,,2,8,Hukuka Giriş,3,0,5,6475,Fatma,ARICAN,fatma.arıcan23@gmail.com,5571586351,1989-08-15,35,False,24674851319,0
733,4,6475,32.0,86.0,,4,8,Genel Matematik,3,0,5,6475,Fatma,ARICAN,fatma.arıcan23@gmail.com,5571586351,1989-08-15,35,False,24674851319,0
734,6,6475,48.0,78.0,,6,8,Bilişim Sistemlerine Giriş,3,0,5,6475,Fatma,ARICAN,fatma.arıcan23@gmail.com,5571586351,1989-08-15,35,False,24674851319,0
735,7,6475,30.0,22.0,,7,8,Alritma ve Programlamaya Giriş,3,1,5,6475,Fatma,ARICAN,fatma.arıcan23@gmail.com,5571586351,1989-08-15,35,False,24674851319,0
736,8,6475,27.0,16.0,,8,8,Veri Yapıları,2,1,5,6475,Fatma,ARICAN,fatma.arıcan23@gmail.com,5571586351,1989-08-15,35,False,24674851319,0
737,9,6475,14.0,59.0,,9,8,Nesneye Dayalı Modelleme ve Programlama,3,0,6,6475,Fatma,ARICAN,fatma.arıcan23@gmail.com,5571586351,1989-08-15,35,False,24674851319,0
738,74,6475,64.0,68.0,,74,8,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6475,Fatma,ARICAN,fatma.arıcan23@gmail.com,5571586351,1989-08-15,35,False,24674851319,0
739,126,6475,71.0,92.0,,126,8,İngilizce,4,0,4,6475,Fatma,ARICAN,fatma.arıcan23@gmail.com,5571586351,1989-08-15,35,False,24674851319,0
740,10,6475,99.0,85.0,,10,8,Python,1,1,5,6475,Fatma,ARICAN,fatma.arıcan23@gmail.com,5571586351,1989-08-15,35,False,24674851319,0
741,11,6475,2.0,23.0,,11,8,Veri Tabanı ve Veri Tabanı Yönetim Sistemleri,4,0,7,6475,Fatma,ARICAN,fatma.arıcan23@gmail.com,5571586351,1989-08-15,35,False,24674851319,0
742,12,6475,49.0,35.0,,12,8,Veri Madenciliği ve İş Zekası,2,0,5,6475,Fatma,ARICAN,fatma.arıcan23@gmail.com,5571586351,1989-08-15,35,False,24674851319,0
743,13,6475,45.0,68.0,,13,8,Sistem Analizi ve Tasarımı,4,0,7,6475,Fatma,ARICAN,fatma.arıcan23@gmail.com,5571586351,1989-08-15,35,False,24674851319,0
744,14,6475,46.0,35.0,,14,8,Mobil Programlama,1,1,5,6475,Fatma,ARICAN,fatma.arıcan23@gmail.com,5571586351,1989-08-15,35,False,24674851319,0
745,22,6475,76.0,100.0,,22,8,Türk Dili,4,0,4,6475,Fatma,ARICAN,fatma.arıcan23@gmail.com,5571586351,1989-08-15,35,False,24674851319,0
746,33,2539,52.0,98.0,,33,19,Türk Dili,4,0,4,2539,İsmail,HUSEYNOV,ismail.huseynov11@gmail.com,5463396852,2001-02-14,9,True,85867220901,0
747,85,2539,2.0,3.0,,85,19,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2539,İsmail,HUSEYNOV,ismail.huseynov11@gmail.com,5463396852,2001-02-14,9,True,85867220901,0
748,137,2539,22.0,40.0,,137,19,İngilizce,4,0,4,2539,İsmail,HUSEYNOV,ismail.huseynov11@gmail.com,5463396852,2001-02-14,9,True,85867220901,0
749,17,4815,31.0,55.0,,17,3,Türk Dili,4,0,4,4815,UĞUR,XIAOHELAITI,uğur.xıaohelaıtı45@gmail.com,5551868499,1991-04-02,80,True,86928001279,0
750,69,4815,22.0,80.0,,69,3,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4815,UĞUR,XIAOHELAITI,uğur.xıaohelaıtı45@gmail.com,5551868499,1991-04-02,80,True,86928001279,0
751,121,4815,15.0,58.0,,121,3,İngilizce,4,0,4,4815,UĞUR,XIAOHELAITI,uğur.xıaohelaıtı45@gmail.com,5551868499,1991-04-02,80,True,86928001279,0
752,23,2378,80.0,23.0,,23,9,Türk Dili,4,0,4,2378,Engin,Bilir,engin.bilir11@gmail.com,5423430175,1996-03-15,34,True,88632164333,0
753,75,2378,95.0,51.0,,75,9,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2378,Engin,Bilir,engin.bilir11@gmail.com,5423430175,1996-03-15,34,True,88632164333,0
754,127,2378,50.0,4.0,,127,9,İngilizce,4,0,4,2378,Engin,Bilir,engin.bilir11@gmail.com,5423430175,1996-03-15,34,True,88632164333,0
755,15,6328,44.0,3.0,,15,1,Türk Dili,4,0,4,6328,Sema,YENEN,sema.yenen42@gmail.com,5407227935,1983-11-19,34,False,48823457140,0
756,67,6328,56.0,100.0,,67,1,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6328,Sema,YENEN,sema.yenen42@gmail.com,5407227935,1983-11-19,34,False,48823457140,0
757,119,6328,27.0,22.0,,119,1,İngilizce,4,0,4,6328,Sema,YENEN,sema.yenen42@gmail.com,5407227935,1983-11-19,34,False,48823457140,0
758,33,8497,2.0,4.0,,33,19,Türk Dili,4,0,4,8497,Melek,KURSUN,melek.kursun68@gmail.com,5606260559,1996-12-26,53,False,90088809213,0
759,85,8497,59.0,22.0,,85,19,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8497,Melek,KURSUN,melek.kursun68@gmail.com,5606260559,1996-12-26,53,False,90088809213,0
760,137,8497,9.0,22.0,,137,19,İngilizce,4,0,4,8497,Melek,KURSUN,melek.kursun68@gmail.com,5606260559,1996-12-26,53,False,90088809213,0
761,47,5221,17.0,19.0,,47,78,Türk Dili,4,0,4,5221,Feyza,MIZRAK,feyza.mızrak70@gmail.com,5595366150,1986-02-26,34,False,72492374129,0
762,99,5221,42.0,73.0,,99,78,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5221,Feyza,MIZRAK,feyza.mızrak70@gmail.com,5595366150,1986-02-26,34,False,72492374129,0
763,151,5221,58.0,73.0,,151,78,İngilizce,4,0,4,5221,Feyza,MIZRAK,feyza.mızrak70@gmail.com,5595366150,1986-02-26,34,False,72492374129,0
764,55,7615,1.0,51.0,,55,181,Türk Dili,4,0,4,7615,Abdulvehhab,AĞIN,abdulvehhab.ağın93@gmail.com,5597884111,1986-01-17,16,True,40697735593,0
765,107,7615,67.0,99.0,,107,181,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7615,Abdulvehhab,AĞIN,abdulvehhab.ağın93@gmail.com,5597884111,1986-01-17,16,True,40697735593,0
766,159,7615,64.0,47.0,,159,181,İngilizce,4,0,4,7615,Abdulvehhab,AĞIN,abdulvehhab.ağın93@gmail.com,5597884111,1986-01-17,16,True,40697735593,0
767,17,7262,19.0,15.0,,17,3,Türk Dili,4,0,4,7262,Baran,ÖRS,baran.örs33@gmail.com,5573623180,1996-12-10,4,True,36957491749,0
768,69,7262,44.0,22.0,,69,3,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7262,Baran,ÖRS,baran.örs33@gmail.com,5573623180,1996-12-10,4,True,36957491749,0
769,121,7262,67.0,12.0,,121,3,İngilizce,4,0,4,7262,Baran,ÖRS,baran.örs33@gmail.com,5573623180,1996-12-10,4,True,36957491749,0
770,28,7115,71.0,50.0,,28,14,Türk Dili,4,0,4,7115,Eyup,TEKECE,eyup.tekece68@gmail.com,5498815207,1998-04-15,34,True,17998656071,0
771,80,7115,4.0,68.0,,80,14,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7115,Eyup,TEKECE,eyup.tekece68@gmail.com,5498815207,1998-04-15,34,True,17998656071,0
772,132,7115,39.0,8.0,,132,14,İngilizce,4,0,4,7115,Eyup,TEKECE,eyup.tekece68@gmail.com,5498815207,1998-04-15,34,True,17998656071,0
773,38,6314,88.0,33.0,,38,28,Türk Dili,4,0,4,6314,Sezen,OĞUZ,sezen.oğuz83@gmail.com,5567519863,2002-03-20,29,False,38697401965,0
774,90,6314,14.0,74.0,,90,28,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6314,Sezen,OĞUZ,sezen.oğuz83@gmail.com,5567519863,2002-03-20,29,False,38697401965,0
775,142,6314,46.0,96.0,,142,28,İngilizce,4,0,4,6314,Sezen,OĞUZ,sezen.oğuz83@gmail.com,5567519863,2002-03-20,29,False,38697401965,0
776,16,5160,85.0,41.0,,16,2,Türk Dili,4,0,4,5160,Seda,ALASTTAL,seda.alasttal30@gmail.com,5372126962,2003-04-23,10,False,44438489619,0
777,68,5160,40.0,79.0,,68,2,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5160,Seda,ALASTTAL,seda.alasttal30@gmail.com,5372126962,2003-04-23,10,False,44438489619,0
778,120,5160,42.0,97.0,,120,2,İngilizce,4,0,4,5160,Seda,ALASTTAL,seda.alasttal30@gmail.com,5372126962,2003-04-23,10,False,44438489619,0
779,35,8169,6.0,57.0,,35,21,Türk Dili,4,0,4,8169,Hacı Mehmet,BOYRAZ,hacı mehmet.boyraz63@gmail.com,5341225433,1995-11-21,35,True,68119452220,7
780,87,8169,61.0,2.0,,87,21,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8169,Hacı Mehmet,BOYRAZ,hacı mehmet.boyraz63@gmail.com,5341225433,1995-11-21,35,True,68119452220,7
781,139,8169,29.0,4.0,,139,21,İngilizce,4,0,4,8169,Hacı Mehmet,BOYRAZ,hacı mehmet.boyraz63@gmail.com,5341225433,1995-11-21,35,True,68119452220,7
782,50,5256,87.0,91.0,,50,107,Türk Dili,4,0,4,5256,Mertkan,ERGÜN,mertkan.ergün11@gmail.com,5498430399,1989-05-18,34,True,48879543597,5
783,102,5256,39.0,4.0,,102,107,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5256,Mertkan,ERGÜN,mertkan.ergün11@gmail.com,5498430399,1989-05-18,34,True,48879543597,5
784,154,5256,52.0,15.0,,154,107,İngilizce,4,0,4,5256,Mertkan,ERGÜN,mertkan.ergün11@gmail.com,5498430399,1989-05-18,34,True,48879543597,5
785,57,2355,68.0,74.0,,57,183,Türk Dili,4,0,4,2355,Ali Osman,SÜMER,ali osman.sümer90@gmail.com,5341073227,1981-07-03,43,True,72162618748,0
786,109,2355,89.0,63.0,,109,183,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2355,Ali Osman,SÜMER,ali osman.sümer90@gmail.com,5341073227,1981-07-03,43,True,72162618748,0
787,161,2355,27.0,44.0,,161,183,İngilizce,4,0,4,2355,Ali Osman,SÜMER,ali osman.sümer90@gmail.com,5341073227,1981-07-03,43,True,72162618748,0
788,51,6937,20.0,85.0,,51,108,Türk Dili,4,0,4,6937,ÖMER FARUK,MIHCI AYDIN,ömer faruk.mıhcı aydın10@gmail.com,5383679516,1998-03-24,61,True,58790972998,0
789,103,6937,59.0,91.0,,103,108,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6937,ÖMER FARUK,MIHCI AYDIN,ömer faruk.mıhcı aydın10@gmail.com,5383679516,1998-03-24,61,True,58790972998,0
790,155,6937,39.0,17.0,,155,108,İngilizce,4,0,4,6937,ÖMER FARUK,MIHCI AYDIN,ömer faruk.mıhcı aydın10@gmail.com,5383679516,1998-03-24,61,True,58790972998,0
791,25,5607,39.0,80.0,,25,11,Türk Dili,4,0,4,5607,Vahdet Hüseyin,BOZKIR,vahdet hüseyin.bozkır57@gmail.com,5313682966,1985-05-14,34,True,34442887569,0
792,77,5607,31.0,41.0,,77,11,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5607,Vahdet Hüseyin,BOZKIR,vahdet hüseyin.bozkır57@gmail.com,5313682966,1985-05-14,34,True,34442887569,0
793,129,5607,21.0,2.0,,129,11,İngilizce,4,0,4,5607,Vahdet Hüseyin,BOZKIR,vahdet hüseyin.bozkır57@gmail.com,5313682966,1985-05-14,34,True,34442887569,0
794,39,5916,43.0,40.0,,39,29,Türk Dili,4,0,4,5916,Yunus,YILDIRIM,yunus.yıldırım36@gmail.com,5534323775,1989-04-19,7,True,56972171234,0
795,91,5916,75.0,28.0,,91,29,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5916,Yunus,YILDIRIM,yunus.yıldırım36@gmail.com,5534323775,1989-04-19,7,True,56972171234,0
796,143,5916,45.0,83.0,,143,29,İngilizce,4,0,4,5916,Yunus,YILDIRIM,yunus.yıldırım36@gmail.com,5534323775,1989-04-19,7,True,56972171234,0
797,21,6188,62.0,22.0,,21,7,Türk Dili,4,0,4,6188,Cemalettin,KILINÇ,cemalettin.kılınç62@gmail.com,5552840759,1996-01-19,72,True,93006500504,0
798,73,6188,78.0,91.0,,73,7,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6188,Cemalettin,KILINÇ,cemalettin.kılınç62@gmail.com,5552840759,1996-01-19,72,True,93006500504,0
799,125,6188,65.0,77.0,,125,7,İngilizce,4,0,4,6188,Cemalettin,KILINÇ,cemalettin.kılınç62@gmail.com,5552840759,1996-01-19,72,True,93006500504,0
800,41,4761,18.0,41.0,,41,35,Türk Dili,4,0,4,4761,AHMET,KILIÇ,ahmet.kılıç61@gmail.com,5363997876,1989-12-02,28,True,66180235753,0
801,93,4761,10.0,20.0,,93,35,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4761,AHMET,KILIÇ,ahmet.kılıç61@gmail.com,5363997876,1989-12-02,28,True,66180235753,0
802,145,4761,13.0,9.0,,145,35,İngilizce,4,0,4,4761,AHMET,KILIÇ,ahmet.kılıç61@gmail.com,5363997876,1989-12-02,28,True,66180235753,0
803,36,8664,51.0,75.0,,36,22,Türk Dili,4,0,4,8664,Fatih,BÜTÜNER,fatih.bütüner54@gmail.com,5562164367,1987-07-21,34,True,38451722769,0
804,88,8664,91.0,61.0,,88,22,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8664,Fatih,BÜTÜNER,fatih.bütüner54@gmail.com,5562164367,1987-07-21,34,True,38451722769,0
805,140,8664,27.0,53.0,,140,22,İngilizce,4,0,4,8664,Fatih,BÜTÜNER,fatih.bütüner54@gmail.com,5562164367,1987-07-21,34,True,38451722769,0
806,37,6107,46.0,66.0,,37,27,Türk Dili,4,0,4,6107,Özge Büşra,BOZKIR,özge büşra.bozkır40@gmail.com,5511013455,1984-03-11,34,False,72518701554,0
807,89,6107,16.0,88.0,,89,27,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6107,Özge Büşra,BOZKIR,özge büşra.bozkır40@gmail.com,5511013455,1984-03-11,34,False,72518701554,0
808,141,6107,85.0,74.0,,141,27,İngilizce,4,0,4,6107,Özge Büşra,BOZKIR,özge büşra.bozkır40@gmail.com,5511013455,1984-03-11,34,False,72518701554,0
809,19,5642,18.0,63.0,,19,5,Türk Dili,4,0,4,5642,Abdullah,KARAKURT,abdullah.karakurt67@gmail.com,5456315827,2001-05-27,74,True,41664482982,0
810,71,5642,29.0,58.0,,71,5,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5642,Abdullah,KARAKURT,abdullah.karakurt67@gmail.com,5456315827,2001-05-27,74,True,41664482982,0
811,123,5642,6.0,92.0,,123,5,İngilizce,4,0,4,5642,Abdullah,KARAKURT,abdullah.karakurt67@gmail.com,5456315827,2001-05-27,74,True,41664482982,0
812,16,8680,36.0,91.0,,16,2,Türk Dili,4,0,4,8680,İrem,BACAKSIZ,irem.bacaksız90@gmail.com,5332427415,1984-01-06,41,False,41353690583,0
813,68,8680,63.0,67.0,,68,2,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8680,İrem,BACAKSIZ,irem.bacaksız90@gmail.com,5332427415,1984-01-06,41,False,41353690583,0
814,120,8680,94.0,97.0,,120,2,İngilizce,4,0,4,8680,İrem,BACAKSIZ,irem.bacaksız90@gmail.com,5332427415,1984-01-06,41,False,41353690583,0
815,45,8709,18.0,70.0,,45,76,Türk Dili,4,0,4,8709,Ülkün,EKEN,ülkün.eken89@gmail.com,5587107375,1994-12-10,16,False,24717108827,0
816,97,8709,77.0,51.0,,97,76,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8709,Ülkün,EKEN,ülkün.eken89@gmail.com,5587107375,1994-12-10,16,False,24717108827,0
817,149,8709,32.0,28.0,,149,76,İngilizce,4,0,4,8709,Ülkün,EKEN,ülkün.eken89@gmail.com,5587107375,1994-12-10,16,False,24717108827,0
818,55,7792,45.0,46.0,,55,181,Türk Dili,4,0,4,7792,Ayşegül,ATAK,ayşegül.atak47@gmail.com,5358596937,1994-04-12,27,False,59931007080,1
819,107,7792,57.0,53.0,,107,181,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7792,Ayşegül,ATAK,ayşegül.atak47@gmail.com,5358596937,1994-04-12,27,False,59931007080,1
820,159,7792,77.0,77.0,,159,181,İngilizce,4,0,4,7792,Ayşegül,ATAK,ayşegül.atak47@gmail.com,5358596937,1994-04-12,27,False,59931007080,1
821,39,4725,45.0,36.0,,39,29,Türk Dili,4,0,4,4725,JALE,OĞAN,jale.oğan22@gmail.com,5474271203,1987-07-06,46,False,14573944812,0
822,91,4725,28.0,35.0,,91,29,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4725,JALE,OĞAN,jale.oğan22@gmail.com,5474271203,1987-07-06,46,False,14573944812,0
823,143,4725,75.0,61.0,,143,29,İngilizce,4,0,4,4725,JALE,OĞAN,jale.oğan22@gmail.com,5474271203,1987-07-06,46,False,14573944812,0
824,54,8731,78.0,2.0,,54,180,Türk Dili,4,0,4,8731,Ahmet Sami,KURİŞ,ahmet sami.kuriş14@gmail.com,5304569872,2003-03-09,54,True,73991619677,0
825,106,8731,27.0,21.0,,106,180,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8731,Ahmet Sami,KURİŞ,ahmet sami.kuriş14@gmail.com,5304569872,2003-03-09,54,True,73991619677,0
826,158,8731,11.0,91.0,,158,180,İngilizce,4,0,4,8731,Ahmet Sami,KURİŞ,ahmet sami.kuriş14@gmail.com,5304569872,2003-03-09,54,True,73991619677,0
827,64,7086,82.0,71.0,,64,290,Türk Dili,4,0,4,7086,Ne Muhammet,KILIÇ,ne muhammet.kılıç71@gmail.com,5476609427,1994-04-09,34,True,89231555180,0
828,116,7086,5.0,61.0,,116,290,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7086,Ne Muhammet,KILIÇ,ne muhammet.kılıç71@gmail.com,5476609427,1994-04-09,34,True,89231555180,0
829,168,7086,23.0,11.0,,168,290,İngilizce,4,0,4,7086,Ne Muhammet,KILIÇ,ne muhammet.kılıç71@gmail.com,5476609427,1994-04-09,34,True,89231555180,0
830,66,2239,15.0,98.0,,66,302,Türk Dili,4,0,4,2239,Hanifi,SHARİF,hanifi.sharif91@gmail.com,5454385836,1981-08-16,46,True,78235644186,7
831,118,2239,77.0,27.0,,118,302,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2239,Hanifi,SHARİF,hanifi.sharif91@gmail.com,5454385836,1981-08-16,46,True,78235644186,7
832,170,2239,72.0,46.0,,170,302,İngilizce,4,0,4,2239,Hanifi,SHARİF,hanifi.sharif91@gmail.com,5454385836,1981-08-16,46,True,78235644186,7
833,15,8471,52.0,81.0,,15,1,Türk Dili,4,0,4,8471,Güngör,BAŞDİNÇ,güngör.başdinç20@gmail.com,5488961783,1982-07-26,65,True,21979779975,0
834,67,8471,69.0,52.0,,67,1,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8471,Güngör,BAŞDİNÇ,güngör.başdinç20@gmail.com,5488961783,1982-07-26,65,True,21979779975,0
835,119,8471,36.0,89.0,,119,1,İngilizce,4,0,4,8471,Güngör,BAŞDİNÇ,güngör.başdinç20@gmail.com,5488961783,1982-07-26,65,True,21979779975,0
836,64,9068,70.0,82.0,,64,290,Türk Dili,4,0,4,9068,Eray,EFE,eray.efe57@gmail.com,5485882426,2003-06-10,42,True,93909289430,0
837,116,9068,87.0,35.0,,116,290,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,9068,Eray,EFE,eray.efe57@gmail.com,5485882426,2003-06-10,42,True,93909289430,0
838,168,9068,97.0,17.0,,168,290,İngilizce,4,0,4,9068,Eray,EFE,eray.efe57@gmail.com,5485882426,2003-06-10,42,True,93909289430,0
839,26,9129,81.0,17.0,,26,12,Türk Dili,4,0,4,9129,Özlem,TAŞ,özlem.taş71@gmail.com,5463067180,1999-11-28,34,False,94101601852,0
840,78,9129,41.0,61.0,,78,12,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,9129,Özlem,TAŞ,özlem.taş71@gmail.com,5463067180,1999-11-28,34,False,94101601852,0
841,130,9129,21.0,99.0,,130,12,İngilizce,4,0,4,9129,Özlem,TAŞ,özlem.taş71@gmail.com,5463067180,1999-11-28,34,False,94101601852,0
842,23,7735,10.0,10.0,,23,9,Türk Dili,4,0,4,7735,Nedret,APAYDIN,nedret.apaydın42@gmail.com,5348693390,1989-09-03,34,True,71702541314,1
843,75,7735,22.0,3.0,,75,9,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7735,Nedret,APAYDIN,nedret.apaydın42@gmail.com,5348693390,1989-09-03,34,True,71702541314,1
844,127,7735,42.0,38.0,,127,9,İngilizce,4,0,4,7735,Nedret,APAYDIN,nedret.apaydın42@gmail.com,5348693390,1989-09-03,34,True,71702541314,1
845,42,8372,92.0,95.0,,42,55,Türk Dili,4,0,4,8372,Onur Erkan,YILDIZ,onur erkan.yıldız74@gmail.com,5335196816,1984-09-24,23,True,68545757011,0
846,94,8372,74.0,51.0,,94,55,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8372,Onur Erkan,YILDIZ,onur erkan.yıldız74@gmail.com,5335196816,1984-09-24,23,True,68545757011,0
847,146,8372,37.0,71.0,,146,55,İngilizce,4,0,4,8372,Onur Erkan,YILDIZ,onur erkan.yıldız74@gmail.com,5335196816,1984-09-24,23,True,68545757011,0
848,61,8580,2.0,75.0,,61,187,Türk Dili,4,0,4,8580,Ayşe Ayça,OSMANBAŞ,ayşe ayça.osmanbaş35@gmail.com,5354050551,2002-06-20,34,False,64340919700,0
849,113,8580,49.0,17.0,,113,187,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8580,Ayşe Ayça,OSMANBAŞ,ayşe ayça.osmanbaş35@gmail.com,5354050551,2002-06-20,34,False,64340919700,0
850,165,8580,2.0,78.0,,165,187,İngilizce,4,0,4,8580,Ayşe Ayça,OSMANBAŞ,ayşe ayça.osmanbaş35@gmail.com,5354050551,2002-06-20,34,False,64340919700,0
851,65,7658,23.0,60.0,,65,291,Türk Dili,4,0,4,7658,Bülent,GÜNCELER,bülent.günceler69@gmail.com,5564170684,2002-05-09,1,True,68010570000,1
852,117,7658,21.0,48.0,,117,291,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7658,Bülent,GÜNCELER,bülent.günceler69@gmail.com,5564170684,2002-05-09,1,True,68010570000,1
853,169,7658,28.0,75.0,,169,291,İngilizce,4,0,4,7658,Bülent,GÜNCELER,bülent.günceler69@gmail.com,5564170684,2002-05-09,1,True,68010570000,1
854,34,6247,44.0,24.0,,34,20,Türk Dili,4,0,4,6247,Mehmet Ali,PEÇE,mehmet ali.peçe52@gmail.com,5525527964,1998-07-18,12,True,50068942145,0
855,86,6247,39.0,84.0,,86,20,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6247,Mehmet Ali,PEÇE,mehmet ali.peçe52@gmail.com,5525527964,1998-07-18,12,True,50068942145,0
856,138,6247,75.0,23.0,,138,20,İngilizce,4,0,4,6247,Mehmet Ali,PEÇE,mehmet ali.peçe52@gmail.com,5525527964,1998-07-18,12,True,50068942145,0
857,63,5344,96.0,31.0,,63,289,Türk Dili,4,0,4,5344,Derya,DİAGNE,derya.diagne97@gmail.com,5516350958,1993-11-09,78,False,19166479868,0
858,115,5344,18.0,35.0,,115,289,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5344,Derya,DİAGNE,derya.diagne97@gmail.com,5516350958,1993-11-09,78,False,19166479868,0
859,167,5344,15.0,64.0,,167,289,İngilizce,4,0,4,5344,Derya,DİAGNE,derya.diagne97@gmail.com,5516350958,1993-11-09,78,False,19166479868,0
860,34,8874,70.0,9.0,,34,20,Türk Dili,4,0,4,8874,Öznur,SUBAŞI KARAYİĞİT,öznur.subaşı karayiğit17@gmail.com,5525779102,1991-09-19,6,False,15428321763,0
861,86,8874,77.0,65.0,,86,20,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8874,Öznur,SUBAŞI KARAYİĞİT,öznur.subaşı karayiğit17@gmail.com,5525779102,1991-09-19,6,False,15428321763,0
862,138,8874,64.0,78.0,,138,20,İngilizce,4,0,4,8874,Öznur,SUBAŞI KARAYİĞİT,öznur.subaşı karayiğit17@gmail.com,5525779102,1991-09-19,6,False,15428321763,0
863,31,7437,78.0,70.0,,31,17,Türk Dili,4,0,4,7437,Tuğba,KOPUZ,tuğba.kopuz84@gmail.com,5423712881,1989-10-23,34,False,22386064689,0
864,83,7437,90.0,58.0,,83,17,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7437,Tuğba,KOPUZ,tuğba.kopuz84@gmail.com,5423712881,1989-10-23,34,False,22386064689,0
865,135,7437,31.0,72.0,,135,17,İngilizce,4,0,4,7437,Tuğba,KOPUZ,tuğba.kopuz84@gmail.com,5423712881,1989-10-23,34,False,22386064689,0
866,21,7003,80.0,55.0,,21,7,Türk Dili,4,0,4,7003,MEHMET ALİ,YILMAZ,mehmet ali.yılmaz18@gmail.com,5356994181,1986-03-10,7,True,77126422958,0
867,73,7003,32.0,63.0,,73,7,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7003,MEHMET ALİ,YILMAZ,mehmet ali.yılmaz18@gmail.com,5356994181,1986-03-10,7,True,77126422958,0
868,125,7003,64.0,88.0,,125,7,İngilizce,4,0,4,7003,MEHMET ALİ,YILMAZ,mehmet ali.yılmaz18@gmail.com,5356994181,1986-03-10,7,True,77126422958,0
869,66,7537,98.0,32.0,,66,302,Türk Dili,4,0,4,7537,Ebru,İSKENDER,ebru.iskender88@gmail.com,5365034206,1995-07-23,34,False,49329669647,0
870,118,7537,72.0,18.0,,118,302,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7537,Ebru,İSKENDER,ebru.iskender88@gmail.com,5365034206,1995-07-23,34,False,49329669647,0
871,170,7537,42.0,81.0,,170,302,İngilizce,4,0,4,7537,Ebru,İSKENDER,ebru.iskender88@gmail.com,5365034206,1995-07-23,34,False,49329669647,0
872,49,7444,28.0,98.0,,49,103,Türk Dili,4,0,4,7444,Adem,MANİŞ,adem.maniş21@gmail.com,5327206221,2001-05-24,34,True,66601968211,0
873,101,7444,71.0,23.0,,101,103,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7444,Adem,MANİŞ,adem.maniş21@gmail.com,5327206221,2001-05-24,34,True,66601968211,0
